kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,amount
"403821","032","03212","522151","03212WA","2378","EBC","1","A","0","00000001","0152","2",3600000
"403835","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0151","2",65632000
"626402","032","03212","512414","03212WA","2378","EBA","1","A","0","00000001","0151","2",133420000
"403821","032","03212","511129","03212WA","2378","EBA","1","A","0","00000001","0152","2",937452000
"427511","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","0154","2",11477714000
"626402","032","03212","524119","03212DL","2375","ABW","1","A","0","00000001","0151","2",15000000
"239260","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","1753","2",223636000
"238010","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1753","2",3721887000
"239260","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1753","2",19402586000
"239260","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","1753","2",272160000
"238010","032","03212","523123","03212WA","2378","EBA","2","A","0","00000001","1753","2",50250000
"239260","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","1753","2",1495116000
"238010","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","1753","2",42400000
"238010","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","1753","2",466900000
"238010","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1753","2",550000000
"239260","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","1753","2",1503690000
"238010","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1753","2",163610000
"238010","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","1753","2",1200000000
"239260","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","1753","2",240000000
"238010","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1753","2",293638000
"238010","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1753","2",768661000
"239260","032","03212","524114","03212DL","2375","QDD","2","A","0","00000001","1753","2",7980000
"238010","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","1753","2",39750000
"239260","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","1753","2",79026000
"238010","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1753","2",870000
"238010","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","1753","2",15600000
"403833","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","3102","2",12600000
"403833","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","3102","2",181550000
"403833","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","3102","2",28000
"403833","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","3102","2",131229000
"403833","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","3102","2",51504000
"403833","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","3102","2",1500000
"427551","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","0601","2",66674000
"427551","032","03212","533121","03212DL","2376","RBI","2","A","0","00000001","0601","2",400000000
"427551","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0601","2",35950000
"427551","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0601","2",3688940000
"427551","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0601","2",219224000
"427551","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0601","2",7258000
"427573","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0805","2",62234000
"427573","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0805","2",414160000
"403817","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0855","2",10753000
"403817","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0855","2",184600000
"403817","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0855","2",188645000
"427573","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0805","2",4110000
"427573","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0805","2",185775000
"427573","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","0805","2",266955000
"427573","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0805","2",22500000
"403823","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1151","2",558027000
"403823","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","1151","2",380520000
"403823","032","03212","522151","03212WA","2378","EBD","2","A","0","00000001","1151","2",1220000
"403823","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1151","2",147000000
"403823","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1151","2",20875100000
"403823","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1151","2",434000000
"403823","032","03212","523119","03212WA","2378","EBA","2","A","0","00000001","1151","2",272160000
"652009","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1206","2",2750748000
"652009","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","1206","2",4408000
"652009","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","1206","2",2760000
"652009","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","1206","2",304000000
"652009","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1206","2",174240000
"652009","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1206","2",70000
"652009","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","1206","2",8820000
"652009","032","03212","523131","03212WA","2378","EBA","2","A","0","00000001","1206","2",80000000
"652009","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1206","2",296356000
"403832","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0211","2",109200000
"403832","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0211","2",98560000
"403824","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0210","2",67200000
"403824","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0210","2",8868000
"403832","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0211","2",900000
"403832","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0211","2",7560000
"653526","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0211","2",1033371000
"403832","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","0211","2",40000000
"403824","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0210","2",28000
"403832","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0211","2",574881000
"403824","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0210","2",62780000
"653526","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0211","2",16500000
"653526","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0211","2",310408000
"403832","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","0211","2",500000
"403824","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","0210","2",164910000
"653526","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0211","2",787810000
"653526","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0211","2",11600000
"653526","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0211","2",46340000
"653526","032","03212","522151","03212WA","4345","EBC","2","D","0","00000001","0211","2",154360000
"653526","032","03212","524119","03212WA","4345","EBC","2","A","0","00000001","0211","2",676800000
"403830","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0258","2",126568000
"403830","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0258","2",14000
"403829","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0252","2",266000000
"403830","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0258","2",268731000
"403830","032","03212","521811","03212WA","2378","EBC","2","A","0","00000001","0258","2",2061000
"403829","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0252","2",4896000
"403829","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0252","2",60000000
"403830","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0258","2",1500000
"403830","032","03212","522151","03212WA","2378","EBC","2","A","0","00000001","0258","2",1800000
"403829","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0252","2",280000
"403830","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0258","2",660000000
"403829","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0252","2",14014000
"403829","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","0252","2",1112500000
"403879","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0222","2",166138000
"403879","032","03212","522191","03212DL","2376","ABW","2","A","0","00000001","0222","2",3000000
"403879","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0222","2",46307000
"403879","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0222","2",2961996000
"403879","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0222","2",4896000
"403879","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0222","2",117000000
"403834","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","0401","2",36000000
"403834","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0401","2",102077000
"403834","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0401","2",5455000
"403834","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0401","2",78000000
"403834","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","0401","2",34835000
"403834","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0401","2",334983000
"403834","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0401","2",188580000
"403834","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0401","2",87311000
"403826","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","2251","2",6000000
"403826","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","2251","2",49147000
"403826","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","2251","2",8160000
"403826","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","2251","2",6000000
"403826","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2251","2",180000000
"403826","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2251","2",7700000
"403826","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2251","2",742000
"403826","032","03212","523199","03212WA","2378","EBA","2","A","0","00000001","2251","2",21312000
"403838","032","03212","512212","03212WA","2378","EBA","2","A","0","00000001","2451","2",13280000
"403838","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","2451","2",87500000
"403838","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2451","2",3600000
"403838","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2451","2",1472510000
"403838","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","2451","2",15000000
"403838","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2451","2",780000
"403839","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","1905","2",18793000
"403839","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1905","2",119880000
"403839","032","03212","524113","03212DL","2376","QDD","2","A","0","00000001","1905","2",14500000
"238755","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","2151","2",1459964000
"238755","032","03212","522151","03212DL","2375","SCC","2","D","0","00000001","2151","2",217680000
"238755","032","03212","521211","03212DL","2375","SCC","2","D","0","00000001","2151","2",176420000
"238755","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2151","2",108144000
"427618","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2151","2",93156000
"238755","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2151","2",192000000
"238755","032","03212","522191","03212DL","2375","DCC","2","A","0","00000001","2151","2",15450000
"427618","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","2151","2",10000000
"427618","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2151","2",3454000
"427618","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","2151","2",656866000
"634146","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","3351","2",18000000
"634146","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","3351","2",150972000
"634146","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","3351","2",386272000
"634146","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","3351","2",3384700000
"634146","032","03212","521219","03212DL","2376","ABW","2","A","0","00000001","3351","2",45000000
"634146","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","3351","2",348000000
"634146","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","3351","2",159640000
"634146","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","3351","2",4807000
"634146","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","3351","2",12743000
"634146","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","3351","2",459300000
"403837","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0209","2",143856000
"403837","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","0209","2",20100000
"403837","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0209","2",29060000
"403837","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0209","2",393650000
"403837","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0209","2",97296000
"403837","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0209","2",816000000
"403837","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0209","2",600000000
"238762","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0511","2",38000000
"238762","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0511","2",77977000
"238762","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","0511","2",292000000
"238762","032","03212","522151","03212DL","2375","SCC","2","A","0","00000001","0511","2",447300000
"238762","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0511","2",788260000
"238762","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0511","2",228123000
"352595","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","2007","2",2100000
"352595","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2007","2",1500000
"352595","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2007","2",6465000
"403820","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2007","2",409345000
"352595","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","2007","2",7000000
"403820","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2007","2",1000000
"239188","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0354","2",1003992000
"239188","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","0354","2",62800000
"237373","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0354","2",562602000
"239188","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","0354","2",4181020000
"239188","032","03212","525112","03212DL","2375","SCC","2","F","0","00000001","0354","2",4590749000
"237373","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0354","2",5822025000
"237373","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0354","2",131639000
"239188","032","03212","525115","03212DL","2375","DCC","2","F","0","00000001","0354","2",12648000
"239188","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",1392081000
"237373","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0354","2",358860000
"403875","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0953","2",46046000
"403875","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0953","2",4896000
"403875","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0953","2",30277000
"403875","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0953","2",12900000
"403875","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0953","2",63000000
"238741","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0751","2",12000000
"238741","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0751","2",2603210000
"238741","032","03212","521219","03212DL","2375","DCC","2","A","0","00000001","0751","2",15000000
"238741","032","03212","522141","03212DL","2375","QDD","2","A","0","00000001","0751","2",120000000
"238741","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0751","2",205000
"403827","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2201","2",321816000
"403827","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2201","2",2082056000
"403827","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","2201","2",312532000
"403827","032","03212","521113","03212WA","2378","EBA","2","A","0","00000001","2201","2",89220000
"403827","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","2201","2",11000000
"403827","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","2201","2",108000000
"440013","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2202","2",90000000
"440013","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","2202","2",53500000
"440013","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2202","2",1500000
"440013","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2202","2",150000000
"440013","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","2202","2",18357000
"403827","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","2201","2",5531400000
"403827","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","2201","2",69322000
"403827","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2201","2",416200000
"440013","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2202","2",48000000
"403827","032","03212","522151","03212DL","2375","QDD","2","A","0","00000001","2201","2",39800000
"403828","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1907","2",26268374000
"403828","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","1907","2",49202000
"403828","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1907","2",209994000
"403828","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1907","2",1500000000
"403828","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","1907","2",4000000
"403828","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","1907","2",5760000
"403828","032","03212","521811","03212DL","2375","QDD","2","D","0","00000001","1907","2",676880000
"403828","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","1907","2",35630000
"403828","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1907","2",2460207000
"403828","032","03212","522191","03212WA","2378","EBC","2","A","0","00000001","1907","2",8000000
"403828","032","03212","524114","03212DL","2375","QDD","2","D","0","00000001","1907","2",24000000
"403828","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1907","2",241130000
"622035","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0503","2",2208000
"622035","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0503","2",1560000
"622035","032","03212","525112","03212DL","2376","SAC","2","F","0","00000001","0503","2",1914040000
"622035","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0503","2",1920000
"622035","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0503","2",136464000
"626402","032","03212","524119","03212DL","2375","AFA","1","A","0","00000001","0151","2",719250000
"403836","032","03212","524119","03212WA","2378","EBC","2","A","0","00000001","0152","2",7000000
"403822","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0152","2",1437320000
"403822","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0152","2",125775000
"403836","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0152","2",52580000
"403836","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0152","2",287937000
"403822","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0152","2",44854000
"403836","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0152","2",128542000
"427511","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0154","2",38824000
"403836","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0152","2",1251788000
"403835","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0151","2",231700000
"403835","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0151","2",3484061000
"626402","032","03212","521219","03212WA","4345","EBC","1","A","0","00000001","0151","2",7761819000
"427511","032","03212","522151","03212WA","2378","EBD","2","A","0","00000001","0154","2",5800000
"626402","032","03212","511622","03212WA","2378","EBA","1","A","0","00000001","0151","2",1680000
"403836","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0152","2",30220000
"403821","032","03212","511124","03212WA","2378","EBA","1","A","0","00000001","0152","2",666610000
"403822","032","03212","523191","03212WA","2378","EBA","2","A","0","00000001","0152","2",20000000
"403836","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","0152","2",8580000
"403835","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0151","2",64000
"626402","032","03212","524113","03212WA","2378","EBA","1","A","0","00000001","0151","2",62700000
"626402","032","03212","511126","03212WA","2378","EBA","1","A","0","00000001","0151","2",451015000
"427511","032","03212","512212","03212WA","2378","EBA","2","A","0","00000001","0154","2",13440000
"626402","032","03212","524111","03212DL","2376","ABW","1","A","0","00000001","0151","2",108480000
"427511","032","03212","521113","03212DL","2376","SAC","2","A","0","00000001","0154","2",128265000
"427511","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0154","2",7500000
"427511","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0154","2",3771237000
"403835","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0151","2",76700000
"403835","032","03212","521811","03212WA","2378","EBC","2","A","0","00000001","0151","2",6000000
"626402","032","03212","521211","03212WA","2378","EBD","1","A","0","00000001","0151","2",1324386000
"403835","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0151","2",11172000
"403821","032","03212","522113","03212WA","2378","EBA","1","A","0","00000001","0152","2",19500000
"403821","032","03212","522141","03212WA","2378","EBA","1","A","0","00000001","0152","2",190736000
"427511","032","03212","532111","03212DL","2376","RAN","2","D","0","00000001","0154","2",250000000
"626402","032","03212","524211","03212WA","4345","EBC","1","A","0","00000001","0151","2",142041000
"403821","032","03212","522141","03212WA","2378","EBD","1","A","0","00000001","0152","2",14724000
"403836","032","03212","524111","03212HB","6706","ABW","2","A","0","00000001","0152","2",557270000
"403835","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0151","2",945407000
"427511","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0154","2",521112000
"626402","032","03212","521115","03212WA","2378","EBA","1","A","0","00000001","0151","2",262178000
"403835","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0151","2",57400000
"403836","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0152","2",55000
"403836","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0152","2",618000000
"626402","032","03212","522119","03212WA","2378","EBA","1","A","0","00000001","0151","2",786928000
"626402","032","03212","512411","03212WA","2378","EBA","1","A","0","00000001","0151","2",11535896000
"403836","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0152","2",128200000
"238010","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1753","2",40320000
"238010","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1753","2",215000000
"238010","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","1753","2",288000000
"239260","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","1753","2",640185000
"239260","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1753","2",240000000
"239260","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1753","2",130992000
"238010","032","03212","521219","03212DL","2376","ABW","2","A","0","00000001","1753","2",45000000
"238010","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1753","2",342650000
"239260","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","1753","2",22500000
"239260","032","03212","522191","03212DL","2375","DCC","2","A","0","00000001","1753","2",15000000
"239260","032","03212","524114","03212DL","2375","DCC","2","A","0","00000001","1753","2",7500000
"238010","032","03212","524114","03212DL","2376","QDD","2","A","0","00000001","1753","2",6000000
"239260","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","1753","2",343656000
"239260","032","03212","522151","03212DL","2375","DCC","2","A","0","00000001","1753","2",15000000
"403833","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","3102","2",77230000
"403833","032","03212","522151","03212WA","2378","EBC","2","A","0","00000001","3102","2",800000
"403833","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","3102","2",3000000
"403833","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","3102","2",254751000
"403833","032","03212","523132","03212WA","2378","EBA","2","A","0","00000001","3102","2",26820000
"403833","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","3102","2",210000
"427551","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0601","2",3420000
"427551","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0601","2",4500000
"427551","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0601","2",183000000
"427551","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0601","2",134000000
"427551","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0601","2",7560000
"427551","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0601","2",7560000
"427551","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0601","2",196696000
"427551","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0601","2",276000000
"403817","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0855","2",1006544000
"427573","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0805","2",1016000
"427573","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0805","2",136261000
"427573","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0805","2",10000000
"427573","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0805","2",2138239000
"403817","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0855","2",44268000
"427573","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0805","2",7560000
"427573","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0805","2",2251197000
"403817","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","0855","2",71160000
"403817","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0855","2",12000000
"427573","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0805","2",211348000
"403817","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0855","2",80780000
"403817","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0855","2",142697000
"403823","032","03212","524119","03212DL","2375","QDD","2","A","0","00000001","1151","2",10000000
"403823","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","1151","2",3097210000
"403823","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1151","2",1346000000
"403823","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","1151","2",3000000
"403823","032","03212","521252","03212DL","2375","QDD","2","A","0","00000001","1151","2",2000000
"403823","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1151","2",4658234000
"652009","032","03212","522121","03212WA","2378","EBA","2","A","0","00000001","1206","2",790000
"652009","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","1206","2",50624000
"652009","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","1206","2",72000000
"652009","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","1206","2",14700000
"652009","032","03212","521219","03212WA","2378","EBD","2","A","0","00000001","1206","2",13000000
"652009","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","1206","2",12000
"652009","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1206","2",83160000
"403832","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0211","2",223210000
"653526","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0211","2",24000000
"653526","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0211","2",6000000
"403832","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0211","2",505355000
